case_id,component_id,area,kind,role,environment,scenario,primary_stream,priority,multitenant,external_dependency,mutable,allowed_role,iso_25010_focus,iso_29119_artifact,security_reference,source_family,local_ref,preconditions,expected_result,description,source_refs
UC-19928,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_user,CERT_PROD_LIKE,cross_tenant,regression,high,no,no,no,no,"functional_suitability,security",test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=CERT_PROD_LIKE;role=tenant_user;component=ODOO_REPORT_DOWNLOADS;baseline_record_exists,No tenant boundary bypass is possible; unrelated records remain hidden.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_user, env=CERT_PROD_LIKE, scenario=cross_tenant using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19929,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_user,CERT_PROD_LIKE,duplicate_request,functional,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=CERT_PROD_LIKE;role=tenant_user;component=ODOO_REPORT_DOWNLOADS;baseline_record_exists,Duplicate request is idempotent or rejected deterministically without double effects.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_user, env=CERT_PROD_LIKE, scenario=duplicate_request using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19930,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_user,CERT_PROD_LIKE,external_timeout,functional,high,no,no,no,no,"functional_suitability,reliability",test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=CERT_PROD_LIKE;role=tenant_user;component=ODOO_REPORT_DOWNLOADS,Component remains stable even when dependent collaborators are unavailable.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_user, env=CERT_PROD_LIKE, scenario=external_timeout using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19931,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_user,CERT_PROD_LIKE,regression_route_guard,regression,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=CERT_PROD_LIKE;role=tenant_user;component=ODOO_REPORT_DOWNLOADS;previously_verified_baseline_available,Previously protected flow remains protected after code or config changes.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_user, env=CERT_PROD_LIKE, scenario=regression_route_guard using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19932,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_user,CERT_PROD_LIKE,security_abuse,regression,high,no,no,no,no,"functional_suitability,security",test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=CERT_PROD_LIKE;role=tenant_user;component=ODOO_REPORT_DOWNLOADS,"Abuse is rate-limited, rejected, logged, or neutralized without compromising integrity.","Validate ODOO_REPORT_DOWNLOADS for role=tenant_user, env=CERT_PROD_LIKE, scenario=security_abuse using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19933,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,happy_path,functional,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS,Access is denied or redirected without privilege escalation.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=happy_path using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19934,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,missing_required,functional,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS,Validation error is returned without corrupting persisted state.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=missing_required using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19935,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,invalid_format,functional,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS,Input is rejected with explicit validation feedback and no unsafe fallback.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=invalid_format using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19936,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,boundary_min,functional,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS,Minimum valid payload or state is processed consistently with documented defaults.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=boundary_min using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19937,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,boundary_max,functional,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS,"Upper-bound payload is handled without truncation, timeout, or silent data loss.","Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=boundary_max using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19938,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,unauthorized,regression,high,no,no,no,no,"functional_suitability,security",test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS,Unauthorized access is blocked with 401/403/redirect and no data disclosure.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=unauthorized using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19939,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,cross_tenant,regression,high,no,no,no,no,"functional_suitability,security",test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS;baseline_record_exists,No tenant boundary bypass is possible; unrelated records remain hidden.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=cross_tenant using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19940,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,duplicate_request,functional,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS;baseline_record_exists,Duplicate request is idempotent or rejected deterministically without double effects.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=duplicate_request using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19941,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,external_timeout,functional,high,no,no,no,no,"functional_suitability,reliability",test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS,Component remains stable even when dependent collaborators are unavailable.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=external_timeout using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19942,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,regression_route_guard,regression,high,no,no,no,no,functional_suitability,test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS;previously_verified_baseline_available,Previously protected flow remains protected after code or config changes.,"Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=regression_route_guard using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
UC-19943,ODOO_REPORT_DOWNLOADS,odoo_reports,report,tenant_billing,development,security_abuse,regression,high,no,no,no,no,"functional_suitability,security",test_case_specification,OWASP ASVS,dgii_formats,integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml,environment=development;role=tenant_billing;component=ODOO_REPORT_DOWNLOADS,"Abuse is rate-limited, rejected, logged, or neutralized without compromising integrity.","Validate ODOO_REPORT_DOWNLOADS for role=tenant_billing, env=development, scenario=security_abuse using auditable expectations.",integration/odoo/getupsoft_do_localization/getupsoft_l10n_do_accounting_report/views/dgii_report_view.xml | https://dgii.gov.do/cicloContribuyente/obligacionesTributarias/remisionInformacion/Paginas/formatoEnvioDatos.aspx | https://owasp.org/www-project-application-security-verification-standard/ | docs/compliance/2026-03-18_iso_cleanliness_baseline.md
